Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_random_full.pt
v_SalsaSpin_g04_c03: 0.49229816187173125
v_SalsaSpin_g04_c04: 0.4735232459381223
v_SalsaSpin_g04_c05: 0.45429719585925343
v_SalsaSpin_g04_c06: 0.4590626834705472
v_SalsaSpin_g05_c01: 0.30427351225167515
v_SalsaSpin_g05_c02: 0.4583156560733914
v_SalsaSpin_g05_c03: 0.4413215671852231
v_SalsaSpin_g05_c04: 0.34241035271435977
v_SalsaSpin_g05_c05: 0.3261834301427007
v_SalsaSpin_g05_c06: 0.3762265248969197
v_SalsaSpin_g06_c01: 0.4838800900056958
v_SalsaSpin_g06_c02: 0.4458690785244107
v_SalsaSpin_g06_c03: 0.4899500613287091
v_SalsaSpin_g06_c04: 0.4366049813106656
v_SalsaSpin_g06_c05: 0.4694882895424962
v_SalsaSpin_g07_c01: 0.5302833055332303
v_SalsaSpin_g07_c02: 0.35677998322993515
v_SalsaSpin_g07_c03: 0.42773240644484756
v_SalsaSpin_g07_c04: 0.4390299217775464
v_SalsaSpin_g07_c05: 0.4296435557678342
v_SalsaSpin_g07_c06: 0.47661432523280384
v_SkateBoarding_g01_c01: 0.06664354261010885
v_SkateBoarding_g01_c02: 0.05947124149650335
v_SkateBoarding_g01_c03: 0.09293820109218359
v_SkateBoarding_g01_c04: 0.14702155735343694
v_SkateBoarding_g02_c01: 0.060697919987142086
v_SkateBoarding_g02_c02: 0.06917582001537084
v_SkateBoarding_g02_c03: 0.048782546184957025
v_SkateBoarding_g02_c04: 0.404196144901216
v_SkateBoarding_g02_c05: 0.22455442544072868
v_SkateBoarding_g02_c06: 0.3475285318121314
v_SkateBoarding_g03_c01: 0.19901257988065482
v_SkateBoarding_g03_c02: 0.2126555373892188
v_SkateBoarding_g03_c03: 0.2691906588897109
v_SkateBoarding_g03_c04: 0.24345709349960087
v_SkateBoarding_g04_c01: 0.4610396772250533
v_SkateBoarding_g04_c02: 0.2173486563190818
v_SkateBoarding_g04_c03: 0.21537464495748282
v_SkateBoarding_g04_c04: 0.21469213392585515
v_SkateBoarding_g04_c05: 0.15920429673045874
v_SkateBoarding_g05_c01: 0.35148599531501534
v_SkateBoarding_g05_c02: 0.49208022858947514
v_SkateBoarding_g05_c03: 0.3569884815439582
v_SkateBoarding_g05_c04: 0.33307375069707634
v_SkateBoarding_g06_c01: 0.11974553134292364
v_SkateBoarding_g06_c02: 0.1387334453687072
v_SkateBoarding_g06_c03: 0.20896834876388312
v_SkateBoarding_g06_c04: 0.13883606549352406
v_SkateBoarding_g07_c01: 0.14361119236797093
v_SkateBoarding_g07_c02: 0.0866387602314353
v_SkateBoarding_g07_c03: 0.11211254950612784
v_SkateBoarding_g07_c04: 0.4376734730228782
v_SkateBoarding_g07_c05: 0.2379572304710746
v_Skiing_g01_c01: 0.19515392296016215
v_Skiing_g01_c02: 0.14890116654336452
v_Skiing_g01_c03: 0.1902123164385557
v_Skiing_g01_c04: 0.21850022427737714
v_Skiing_g01_c05: 0.13733386300504208
v_Skiing_g01_c06: 0.13876386918127537
v_Skiing_g02_c01: 0.15499004356563092
v_Skiing_g02_c02: 0.18764243356883525
v_Skiing_g02_c03: 0.1603392707556486
v_Skiing_g02_c04: 0.2146290212124586
v_Skiing_g02_c05: 0.20755924217402935
v_Skiing_g03_c01: 0.14263097129762173
v_Skiing_g03_c02: 0.12005322836339474
v_Skiing_g03_c03: 0.1653066574782133
v_Skiing_g03_c04: 0.1454495780915022
v_Skiing_g03_c05: 0.13620122097432613
v_Skiing_g03_c06: 0.19252401165664196
v_Skiing_g03_c07: 0.1325253888219595
v_Skiing_g04_c01: 0.34025449834764004
v_Skiing_g04_c02: 0.41010958068072795
v_Skiing_g04_c03: 0.3944435312598944
v_Skiing_g04_c04: 0.2416233494132757
v_Skiing_g04_c05: 0.3099600797146559
v_Skiing_g04_c06: 0.23586439065635204
v_Skiing_g04_c07: 0.2994878890365362
v_Skiing_g05_c01: 0.20447648160159587
v_Skiing_g05_c02: 0.15026952140033245
v_Skiing_g05_c03: 0.2137670286744833
v_Skiing_g05_c04: 0.22011654309928416
v_Skiing_g06_c01: 0.05109159380197525
v_Skiing_g06_c02: 0.0889828834682703
v_Skiing_g06_c03: 0.12323874987661838
v_Skiing_g06_c04: 0.04816603323444724
v_Skiing_g06_c05: 0.059704935923218724
v_Skiing_g06_c06: 0.07060333915054798
v_Skiing_g06_c07: 0.07697668693959712
v_Skiing_g07_c01: 0.1594963677972555
v_Skiing_g07_c02: 0.20016891531646253
v_Skiing_g07_c03: 0.14966922275722028
v_Skiing_g07_c04: 0.10838142506778241
v_Skijet_g01_c01: 0.41958166285417975
v_Skijet_g01_c02: 0.3002047477569431
v_Skijet_g01_c03: 0.39285994752310216
v_Skijet_g01_c04: 0.38949410094879566
v_Skijet_g02_c01: 0.21156273706816137
v_Skijet_g02_c02: 0.20783009900711477
v_Skijet_g02_c03: 0.2506458984222263
v_Skijet_g02_c04: 0.2012946568336338
v_Skijet_g03_c01: 0.1602454064693302
v_Skijet_g03_c02: 0.16866942807100713
v_Skijet_g03_c03: 0.16886446877382696
v_Skijet_g03_c04: 0.11890209360979498
v_Skijet_g04_c01: 0.32075544401071965
v_Skijet_g04_c02: 0.2731287844385952
v_Skijet_g04_c03: 0.2291456593479961
v_Skijet_g04_c04: 0.30989841564558446
v_Skijet_g05_c01: 0.187902962109074
v_Skijet_g05_c02: 0.19069918199442326
v_Skijet_g05_c03: 0.20530480696819722
v_Skijet_g05_c04: 0.17621038152836263
v_Skijet_g06_c01: 0.2167342065181583
v_Skijet_g06_c02: 0.17897870703600346
v_Skijet_g06_c03: 0.20558438106440008
v_Skijet_g06_c04: 0.1964624850358814
v_Skijet_g07_c01: 0.16441225870512427
v_Skijet_g07_c02: 0.2564845760073513
v_Skijet_g07_c03: 0.1964203144516796
v_Skijet_g07_c04: 0.21119375987909733
v_SoccerJuggling_g01_c01: 0.2701736898161471
v_SoccerJuggling_g01_c02: 0.31238475391641257
v_SoccerJuggling_g01_c03: 0.2669958577491343
v_SoccerJuggling_g01_c04: 0.21114317724481224
v_SoccerJuggling_g01_c05: 0.2750280169583857
v_SoccerJuggling_g02_c01: 0.2554986591078341
v_SoccerJuggling_g02_c02: 0.25803465673699977
v_SoccerJuggling_g02_c03: 0.224163613114506
v_SoccerJuggling_g02_c04: 0.26389240304008127
v_SoccerJuggling_g02_c05: 0.21603843281045557
v_SoccerJuggling_g02_c06: 0.36442251155152916
v_SoccerJuggling_g03_c01: 0.26354004302993417
v_SoccerJuggling_g03_c02: 0.24644291142001748
v_SoccerJuggling_g03_c03: 0.07401392320170999
v_SoccerJuggling_g03_c04: 0.22134285936132073
v_SoccerJuggling_g04_c01: 0.2759961084462702
v_SoccerJuggling_g04_c02: 0.3317922983504832
v_SoccerJuggling_g04_c03: 0.3298424709774554
v_SoccerJuggling_g04_c04: 0.3359768331982195
v_SoccerJuggling_g04_c05: 0.3145989562012255
v_SoccerJuggling_g04_c06: 0.446541265938431
v_SoccerJuggling_g05_c01: 0.28540564039722083
v_SoccerJuggling_g05_c02: 0.33281007865443824
v_SoccerJuggling_g05_c03: 0.37927670041099193
v_SoccerJuggling_g05_c04: 0.2969757835008204
v_SoccerJuggling_g05_c05: 0.3367027432657778
v_SoccerJuggling_g05_c06: 0.20367904076352716
v_SoccerJuggling_g06_c01: 0.4190136114694178
v_SoccerJuggling_g06_c02: 0.3405198080278933
v_SoccerJuggling_g06_c03: 0.2880238343216479
v_SoccerJuggling_g06_c04: 0.43159075835719707
v_SoccerJuggling_g06_c05: 0.28343590984120964
v_SoccerJuggling_g07_c01: 0.3478722161985934
v_SoccerJuggling_g07_c02: 0.30010415682569147
v_SoccerJuggling_g07_c03: 0.22912257025018334
v_SoccerJuggling_g07_c04: 0.3986688286997378
v_SoccerJuggling_g07_c05: 0.35490958908572795
v_SoccerJuggling_g07_c06: 0.29670552054420113
v_SoccerJuggling_g07_c07: 0.2558723799325526
v_Surfing_g01_c01: 0.30672032287344336
v_Surfing_g01_c02: 0.1780802004598081
v_Surfing_g01_c03: 0.3009687094949186
v_Surfing_g01_c04: 0.2130719777010381
v_Surfing_g01_c05: 0.27047182818874715
v_Surfing_g01_c06: 0.2803373490832746
v_Surfing_g01_c07: 0.37591657212004065
v_Surfing_g02_c01: 0.2627058001421392
v_Surfing_g02_c02: 0.31698527922853825
v_Surfing_g02_c03: 0.19838608792051673
v_Surfing_g02_c04: 0.31210526755079626
v_Surfing_g02_c05: 0.34013874730095267
v_Surfing_g02_c06: 0.30069987377151847
v_Surfing_g03_c01: 0.29510652294382456
v_Surfing_g03_c02: 0.30241149654611943
v_Surfing_g03_c03: 0.29143201014027
v_Surfing_g03_c04: 0.22305490454658866
v_Surfing_g04_c01: 0.22467286070808767
v_Surfing_g04_c02: 0.1710288136266172
v_Surfing_g04_c03: 0.21729052832350135
v_Surfing_g04_c04: 0.21514048388227822
v_Surfing_g05_c01: 0.2035676979087293
v_Surfing_g05_c02: 0.23479843249544502
v_Surfing_g05_c03: 0.20071354618296028
v_Surfing_g05_c04: 0.20495410045608878
v_Surfing_g06_c01: 0.2694830601476133
v_Surfing_g06_c02: 0.19719040324911474
v_Surfing_g06_c03: 0.2589508386515081
v_Surfing_g06_c04: 0.1829615851305425
v_Surfing_g07_c01: 0.27110310873016713
v_Surfing_g07_c02: 0.14199808141216635
v_Surfing_g07_c03: 0.07509832387790084
v_Surfing_g07_c04: 0.053990648742765185
v_TennisSwing_g01_c01: 0.22308774748118596
v_TennisSwing_g01_c02: 0.24782109269173816
v_TennisSwing_g01_c03: 0.2519649211433716
v_TennisSwing_g01_c04: 0.23472523846896365
v_TennisSwing_g01_c05: 0.18033261605771259
v_TennisSwing_g01_c06: 0.23670855143340305
v_TennisSwing_g01_c07: 0.22345158198149875
v_TennisSwing_g02_c01: 0.1407486603525467
v_TennisSwing_g02_c02: 0.21783583470853046
v_TennisSwing_g02_c03: 0.24274420478614048
v_TennisSwing_g02_c04: 0.246584550824482
v_TennisSwing_g02_c05: 0.1668077433970757
v_TennisSwing_g02_c06: 0.2188494233158417
v_TennisSwing_g02_c07: 0.1471969894436188
v_TennisSwing_g03_c01: 0.24346707740100101
v_TennisSwing_g03_c02: 0.39574962654383855
v_TennisSwing_g03_c03: 0.24358741888077928
v_TennisSwing_g03_c04: 0.4148521155980416
v_TennisSwing_g03_c05: 0.16275323608191683
v_TennisSwing_g03_c06: 0.17284153410466388
v_TennisSwing_g03_c07: 0.3298235587147065
v_TennisSwing_g04_c01: 0.12075365700991825
v_TennisSwing_g04_c02: 0.18437213042052464
v_TennisSwing_g04_c03: 0.14411272355588153
v_TennisSwing_g04_c04: 0.1547837642696686
v_TennisSwing_g04_c05: 0.17008329012664036
v_TennisSwing_g04_c06: 0.16387756475480272
v_TennisSwing_g04_c07: 0.15918109246762469
v_TennisSwing_g05_c01: 0.15162621536524967
v_TennisSwing_g05_c02: 0.14637500652344898
v_TennisSwing_g05_c03: 0.050829614188987765
v_TennisSwing_g05_c04: 0.15540708431275563
v_TennisSwing_g05_c05: 0.17447203257353977
v_TennisSwing_g05_c06: 0.24473043599398805
v_TennisSwing_g05_c07: 0.07323679247172549
v_TennisSwing_g06_c01: 0.28193260261090475
v_TennisSwing_g06_c02: 0.2943152827885933
v_TennisSwing_g06_c03: 0.2701478193071671
v_TennisSwing_g06_c04: 0.24914219149621203
v_TennisSwing_g06_c05: 0.3164014349249192
v_TennisSwing_g06_c06: 0.24506041654618457
v_TennisSwing_g06_c07: 0.29466857441933825
v_TennisSwing_g07_c01: 0.06127418437274173
v_TennisSwing_g07_c02: 0.0549476055172272
v_TennisSwing_g07_c03: 0.12921916284831242
v_TennisSwing_g07_c04: 0.040097977605182675
v_TennisSwing_g07_c05: 0.048882531311828646
v_TennisSwing_g07_c06: 0.08724168279441073
v_TennisSwing_g07_c07: 0.03437187769683078
v_TrampolineJumping_g01_c01: 0.14972915394231678
v_TrampolineJumping_g01_c02: 0.15972501678392292
v_TrampolineJumping_g01_c03: 0.23890068186447025
v_TrampolineJumping_g01_c04: 0.1890940369479358
v_TrampolineJumping_g02_c01: 0.3300690625421703
v_TrampolineJumping_g02_c02: 0.36849661661311983
v_TrampolineJumping_g02_c03: 0.35584171963855626
v_TrampolineJumping_g02_c04: 0.4058605922572315
v_TrampolineJumping_g02_c05: 0.3402572442404926
v_TrampolineJumping_g02_c06: 0.3919105543009937
v_TrampolineJumping_g03_c01: 0.1314348961226642
v_TrampolineJumping_g03_c02: 0.16532925648614763
v_TrampolineJumping_g03_c03: 0.2373635788075626
v_TrampolineJumping_g03_c04: 0.3047791181318462
v_TrampolineJumping_g04_c01: 0.15266909493133426
v_TrampolineJumping_g04_c02: 0.20504271311685443
v_TrampolineJumping_g04_c03: 0.2855903391353786
v_TrampolineJumping_g04_c04: 0.38589502377435564
v_TrampolineJumping_g04_c05: 0.2010214720480144
v_TrampolineJumping_g05_c01: 0.06364982021972537
v_TrampolineJumping_g05_c02: 0.03465411109849811
v_TrampolineJumping_g05_c03: 0.0766128901951015
v_TrampolineJumping_g05_c04: 0.0620122061483562
v_TrampolineJumping_g06_c01: 0.23425864828750492
v_TrampolineJumping_g06_c02: 0.42270525766536593
v_TrampolineJumping_g06_c04: 0.36553881091997026
v_TrampolineJumping_g07_c01: 0.3397212384454906
v_TrampolineJumping_g07_c02: 0.3213409356586635
v_TrampolineJumping_g07_c03: 0.25943065537139776
v_TrampolineJumping_g07_c04: 0.2964392570964992
v_TrampolineJumping_g07_c05: 0.30859972489997745
v_VolleyballSpiking_g01_c01: 0.19458750518970191
v_VolleyballSpiking_g01_c02: 0.30547706636600197
v_VolleyballSpiking_g01_c03: 0.19598427358083426
v_VolleyballSpiking_g01_c04: 0.21191199037246405
v_VolleyballSpiking_g02_c01: 0.22354636552743615
v_VolleyballSpiking_g02_c04: 0.2171216973941773
v_VolleyballSpiking_g03_c01: 0.2563602373283356
v_VolleyballSpiking_g03_c02: 0.25581646981649103
v_VolleyballSpiking_g03_c03: 0.15301348629407585
v_VolleyballSpiking_g03_c04: 0.2477131355088204
v_VolleyballSpiking_g04_c01: 0.19849634024314583
v_VolleyballSpiking_g04_c02: 0.22788612279109657
v_VolleyballSpiking_g04_c03: 0.1816148704569787
v_VolleyballSpiking_g04_c04: 0.1255814919155091
v_VolleyballSpiking_g04_c05: 0.17487996104173362
v_VolleyballSpiking_g04_c06: 0.18684518191032112
v_VolleyballSpiking_g04_c07: 0.14975756767205894
v_VolleyballSpiking_g05_c01: 0.2141873440425843
v_VolleyballSpiking_g05_c02: 0.16431917282752692
v_VolleyballSpiking_g05_c03: 0.16567205014638603
v_VolleyballSpiking_g05_c04: 0.1796123796980828
v_VolleyballSpiking_g05_c05: 0.1380471611302346
v_VolleyballSpiking_g06_c01: 0.1666470220964402
v_VolleyballSpiking_g06_c02: 0.13512681248597802
v_VolleyballSpiking_g06_c03: 0.1719882759731263
v_VolleyballSpiking_g06_c04: 0.17837083521299063
v_VolleyballSpiking_g07_c01: 0.2331177112739533
v_VolleyballSpiking_g07_c02: 0.16834784659557045
v_VolleyballSpiking_g07_c03: 0.19230602028779686
v_VolleyballSpiking_g07_c04: 0.22594607326202096
v_VolleyballSpiking_g07_c05: 0.16335076394490897
v_VolleyballSpiking_g07_c06: 0.2371399113815278
v_VolleyballSpiking_g07_c07: 0.2144326451700181
v_WalkingWithDog_g01_c01: 0.2815098969079554
v_WalkingWithDog_g01_c02: 0.26775062093511226
v_WalkingWithDog_g01_c03: 0.25252044389024375
v_WalkingWithDog_g01_c04: 0.42571757862344384
v_WalkingWithDog_g02_c01: 0.10320898124948144
v_WalkingWithDog_g02_c02: 0.1375587592460215
v_WalkingWithDog_g02_c03: 0.1985951961018145
v_WalkingWithDog_g02_c04: 0.181039973590523
v_WalkingWithDog_g02_c05: 0.20641136715188624
v_WalkingWithDog_g02_c06: 0.19579464653506876
v_WalkingWithDog_g03_c01: 0.16710636923089622
v_WalkingWithDog_g03_c02: 0.10845143536105752
v_WalkingWithDog_g03_c03: 0.16801696935668586
v_WalkingWithDog_g03_c04: 0.18168091813102363
v_WalkingWithDog_g03_c05: 0.1596822793222964
v_WalkingWithDog_g04_c01: 0.12714252868667245
v_WalkingWithDog_g04_c02: 0.14612315783277155
v_WalkingWithDog_g04_c03: 0.24735620776191353
v_WalkingWithDog_g04_c04: 0.2431742715276778
v_WalkingWithDog_g04_c05: 0.2700737313367426
v_WalkingWithDog_g05_c01: 0.18992805818095804
v_WalkingWithDog_g05_c02: 0.2206823886372149
v_WalkingWithDog_g05_c03: 0.5284267998673022
v_WalkingWithDog_g05_c04: 0.5815555174089968
v_WalkingWithDog_g05_c05: 0.6123784352280199
v_WalkingWithDog_g06_c01: 0.046922693140804765
v_WalkingWithDog_g06_c02: 0.25078419575467703
v_WalkingWithDog_g06_c03: 0.11736886331811547
v_WalkingWithDog_g06_c04: 0.16687521198764443
v_WalkingWithDog_g06_c05: 0.23103320280089976
v_WalkingWithDog_g07_c01: 0.038585032261908056
v_WalkingWithDog_g07_c02: 0.07070517161861062
v_WalkingWithDog_g07_c03: 0.14621448645368218
v_WalkingWithDog_g07_c04: 0.07200593600049615
v_WalkingWithDog_g07_c05: 0.09669896701350808
v_WalkingWithDog_g07_c06: 0.10264461258426309
Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_random_full.pt
v_Basketball_g01_c01: 0.058446983192116025
v_Basketball_g01_c02: 0.07000806728377938
v_Basketball_g01_c03: 0.08140369514003395
v_Basketball_g01_c04: 0.03830293694511056
v_Basketball_g01_c05: 0.0704836250282824
v_Basketball_g01_c06: 0.05839321801438928
v_Basketball_g01_c07: 0.12857400545850395
v_Basketball_g02_c01: 0.11066738124936819
v_Basketball_g02_c02: 0.1407320067565888
v_Basketball_g02_c03: 0.1702770013548434
v_Basketball_g02_c04: 0.1486945590376854
v_Basketball_g02_c05: 0.14088949212804436
v_Basketball_g02_c06: 0.10025033483281731
v_Basketball_g03_c01: 0.18489486852660775
v_Basketball_g03_c02: 0.17161807307973503
v_Basketball_g03_c03: 0.16974765071645379
v_Basketball_g03_c04: 0.19776223490014672
v_Basketball_g03_c05: 0.0840536848641932
v_Basketball_g03_c06: 0.14615979621186853
v_Basketball_g04_c01: 0.1544389028288424
v_Basketball_g04_c02: 0.05125692376866937
v_Basketball_g04_c03: 0.0764272872544825
v_Basketball_g04_c04: 0.09937098691239953
v_Basketball_g05_c01: 0.13914342472329735
v_Basketball_g05_c02: 0.06449485274031758
v_Basketball_g05_c03: 0.18659765848889948
v_Basketball_g05_c04: 0.10580254593864083
v_Basketball_g06_c01: 0.1554818084836006
v_Basketball_g06_c02: 0.1555408865120262
v_Basketball_g06_c03: 0.19650570809841156
v_Basketball_g06_c04: 0.1682254765741527
v_Basketball_g07_c01: 0.23556622307747602
v_Basketball_g07_c02: 0.159679386112839
v_Basketball_g07_c03: 0.21363443085923792
v_Basketball_g07_c04: 0.1704782841540873
v_BasketballDunk_g01_c01: 0.4507331822253764
v_BasketballDunk_g01_c02: 0.43971045382320884
v_BasketballDunk_g01_c03: 0.3584279172308743
v_BasketballDunk_g01_c04: 0.3513396701216698
v_BasketballDunk_g01_c05: 0.5020684502460062
v_BasketballDunk_g01_c06: 0.3800642258301377
v_BasketballDunk_g01_c07: 0.40399677723646166
v_BasketballDunk_g02_c01: 0.32262668339535594
v_BasketballDunk_g02_c02: 0.4130028816871345
v_BasketballDunk_g02_c03: 0.281945838406682
v_BasketballDunk_g02_c04: 0.28661259230226277
v_BasketballDunk_g03_c01: 0.37123807936906816
v_BasketballDunk_g03_c02: 0.36529439168050887
v_BasketballDunk_g03_c03: 0.3871982777677476
v_BasketballDunk_g03_c04: 0.4415740842558444
v_BasketballDunk_g03_c05: 0.3278124756552279
v_BasketballDunk_g03_c06: 0.42639980137348177
v_BasketballDunk_g04_c01: 0.4184157848916948
v_BasketballDunk_g04_c02: 0.41287784453481435
v_BasketballDunk_g04_c03: 0.3521180699206889
v_BasketballDunk_g04_c04: 0.37843268463388086
v_BasketballDunk_g05_c01: 0.4545884204469621
v_BasketballDunk_g05_c02: 0.3275953040458262
v_BasketballDunk_g05_c03: 0.35216520227491854
v_BasketballDunk_g05_c04: 0.3734248127043247
v_BasketballDunk_g05_c05: 0.37241794178262355
v_BasketballDunk_g05_c06: 0.3986977503634989
v_BasketballDunk_g06_c01: 0.2244363702274859
v_BasketballDunk_g06_c02: 0.1892408506013453
v_BasketballDunk_g06_c03: 0.27935986761003734
v_BasketballDunk_g06_c04: 0.21038237193599343
v_BasketballDunk_g07_c01: 0.2750339315272868
v_BasketballDunk_g07_c02: 0.36547442264854907
v_BasketballDunk_g07_c03: 0.3150380870141089
v_BasketballDunk_g07_c04: 0.36674489388242365
v_BasketballDunk_g07_c05: 0.2842289496399462
v_BasketballDunk_g07_c06: 0.41750634476542475
v_Biking_g01_c01: 0.3223896178603172
v_Biking_g01_c02: 0.2500483697745949
v_Biking_g01_c03: 0.4822119483351707
v_Biking_g01_c04: 0.3805740696191788
v_Biking_g02_c01: 0.27717924654483794
v_Biking_g02_c02: 0.333969827927649
v_Biking_g02_c03: 0.3336931798560545
v_Biking_g02_c04: 0.4418922985577956
v_Biking_g02_c05: 0.31139263303950426
v_Biking_g02_c06: 0.203760744035244
v_Biking_g02_c07: 0.24076081530191004
v_Biking_g03_c01: 0.11460525788832455
v_Biking_g03_c02: 0.18058611445128916
v_Biking_g03_c03: 0.16773287172894924
v_Biking_g03_c04: 0.23261016963981093
v_Biking_g04_c01: 0.22013858450576662
v_Biking_g04_c02: 0.13501952931750566
v_Biking_g04_c03: 0.2807848262786865
v_Biking_g04_c04: 0.13127364456653595
v_Biking_g04_c05: 0.2592721739411354
v_Biking_g05_c01: 0.2740251452801749
v_Biking_g05_c02: 0.3256266921572387
v_Biking_g05_c03: 0.31052748937159774
v_Biking_g05_c04: 0.2805470959004015
v_Biking_g05_c05: 0.32835691249929366
v_Biking_g05_c06: 0.4370254937233403
v_Biking_g05_c07: 0.5461941048316657
v_Biking_g06_c01: 0.23091621869709342
v_Biking_g06_c02: 0.36016489565372467
v_Biking_g06_c03: 0.4507976183574647
v_Biking_g06_c04: 0.12111944713629783
v_Biking_g06_c05: 0.3106529286503792
v_Biking_g07_c01: 0.39690199587028474
v_Biking_g07_c02: 0.33284848518203947
v_Biking_g07_c03: 0.36916206680703906
v_Biking_g07_c04: 0.46479693637695163
v_Biking_g07_c05: 0.1584854536410421
v_Biking_g07_c06: 0.13512802216690034
v_CliffDiving_g01_c01: 0.2669306939095259
v_CliffDiving_g01_c02: 0.2764761173725128
v_CliffDiving_g01_c03: 0.17794656224548816
v_CliffDiving_g01_c04: 0.20167073767632246
v_CliffDiving_g01_c05: 0.2494519194960594
v_CliffDiving_g01_c06: 0.11811034865677357
v_CliffDiving_g02_c01: 0.17476242110133172
v_CliffDiving_g02_c02: 0.4117858898639679
v_CliffDiving_g02_c03: 0.23911504969000816
v_CliffDiving_g02_c04: 0.2136406146734953
v_CliffDiving_g03_c01: 0.44091028183698655
v_CliffDiving_g03_c02: 0.4613851903378963
v_CliffDiving_g03_c03: 0.5395950622856617
v_CliffDiving_g03_c04: 0.3096246907860041
v_CliffDiving_g03_c05: 0.24447058081626893
v_CliffDiving_g04_c01: 0.31469050599262116
v_CliffDiving_g04_c02: 0.3872229675203562
v_CliffDiving_g04_c03: 0.45978814467787743
v_CliffDiving_g04_c04: 0.6026029112935066
v_CliffDiving_g05_c01: 0.0769802663475275
v_CliffDiving_g05_c02: 0.3227526938170195
v_CliffDiving_g05_c03: 0.2028353910893202
v_CliffDiving_g05_c04: 0.11565656697377563
v_CliffDiving_g05_c05: 0.27788035303354264
v_CliffDiving_g05_c06: 0.3798591947555542
v_CliffDiving_g05_c07: 0.23614543437957763
v_CliffDiving_g06_c01: 0.24890075176954268
v_CliffDiving_g06_c02: 0.27330849155783654
v_CliffDiving_g06_c03: 0.3497075018286705
v_CliffDiving_g06_c04: 0.1869508119300008
v_CliffDiving_g06_c05: 0.4075501608848572
v_CliffDiving_g06_c06: 0.25988738879561424
v_CliffDiving_g06_c07: 0.32533981889486313
v_CliffDiving_g07_c01: 0.39923574566841125
v_CliffDiving_g07_c02: 0.41350222665816544
v_CliffDiving_g07_c03: 0.48042553693056106
v_CliffDiving_g07_c04: 0.435365239828825
v_CliffDiving_g07_c05: 0.3836095983535051
v_CliffDiving_g07_c06: 0.19644938826560973
v_CricketBowling_g01_c01: 0.2991898045130074
v_CricketBowling_g01_c02: 0.3654376793093979
v_CricketBowling_g01_c03: 0.3012719646282494
v_CricketBowling_g01_c04: 0.34195788504555824
v_CricketBowling_g01_c05: 0.2342110184021294
v_CricketBowling_g01_c06: 0.31457259150221945
v_CricketBowling_g01_c07: 0.24124085964635014
v_CricketBowling_g02_c01: 0.23599635580554604
v_CricketBowling_g02_c02: 0.2838590243645012
v_CricketBowling_g02_c03: 0.2135963517613709
v_CricketBowling_g02_c04: 0.24059776218608023
v_CricketBowling_g02_c05: 0.2760502422042191
v_CricketBowling_g02_c06: 0.28098277827724816
v_CricketBowling_g02_c07: 0.24050113381817936
v_CricketBowling_g03_c01: 0.0817884128075093
v_CricketBowling_g03_c02: 0.05402403537184
v_CricketBowling_g03_c03: 0.09350062588229775
v_CricketBowling_g03_c04: 0.05923350246623158
v_CricketBowling_g04_c01: 0.16925927204079927
v_CricketBowling_g04_c02: 0.1122460764553398
v_CricketBowling_g04_c03: 0.1925691573880613
v_CricketBowling_g04_c04: 0.1394983395934105
v_CricketBowling_g04_c05: 0.1169196231663227
v_CricketBowling_g05_c01: 0.417182029504329
v_CricketBowling_g05_c02: 0.3567702549882233
v_CricketBowling_g05_c03: 0.4584753948636353
v_CricketBowling_g05_c04: 0.38153113486245277
v_CricketBowling_g06_c01: 0.408517070133239
v_CricketBowling_g06_c02: 0.4170896238274872
v_CricketBowling_g06_c03: 0.5299533817358315
v_CricketBowling_g06_c04: 0.3297865150123835
v_CricketBowling_g06_c05: 0.45597386302426457
v_CricketBowling_g07_c01: 0.34573340060189367
v_CricketBowling_g07_c02: 0.32299117805436256
v_CricketBowling_g07_c03: 0.14015492917969824
v_CricketBowling_g07_c04: 0.11804936340078712
v_Diving_g01_c01: 0.2734322256781161
v_Diving_g01_c02: 0.21686093382537364
v_Diving_g01_c03: 0.2730596970394254
v_Diving_g01_c04: 0.25282723082229497
v_Diving_g01_c05: 0.26318902099505065
v_Diving_g01_c06: 0.2165789718553424
v_Diving_g01_c07: 0.24783551679924132
v_Diving_g02_c01: 0.13123875357210635
v_Diving_g02_c02: 0.13260573960840702
v_Diving_g02_c03: 0.16159831799566746
v_Diving_g02_c04: 0.15851369924843312
v_Diving_g02_c05: 0.15065776504576206
v_Diving_g02_c06: 0.13717241384088993
v_Diving_g02_c07: 0.1393680138140917
v_Diving_g03_c01: 0.30894482219591735
v_Diving_g03_c02: 0.44537148751318456
v_Diving_g03_c03: 0.33052842888981104
v_Diving_g03_c04: 0.2847934594936669
v_Diving_g03_c05: 0.26234350971877574
v_Diving_g03_c06: 0.24060393519699574
v_Diving_g03_c07: 0.2646236241608858
v_Diving_g04_c01: 0.22694881203584372
v_Diving_g04_c02: 0.18525275744497777
v_Diving_g04_c03: 0.2169722117483616
v_Diving_g04_c04: 0.11437773440033197
v_Diving_g04_c05: 0.20597993917763233
v_Diving_g04_c06: 0.21247206295840443
v_Diving_g04_c07: 0.12898666067048908
v_Diving_g05_c01: 0.16674889720976352
v_Diving_g05_c02: 0.22233107045292855
v_Diving_g05_c03: 0.17551023341715336
v_Diving_g05_c04: 0.2085638592392206
v_Diving_g05_c05: 0.17097776629030703
