Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_blur_ig_full_test.pt
v_SalsaSpin_g04_c03: 0.8394456784881186
v_SalsaSpin_g04_c04: 0.8231646762869786
v_SalsaSpin_g04_c05: 0.8511893716349732
v_SalsaSpin_g04_c06: 0.872446531400783
v_SalsaSpin_g05_c01: 0.5968728977895807
v_SalsaSpin_g05_c02: 0.765786182571901
v_SalsaSpin_g05_c03: 0.8052455214492511
v_SalsaSpin_g05_c04: 0.6969105293683242
v_SalsaSpin_g05_c05: 0.8726271663035732
v_SalsaSpin_g05_c06: 0.8550450091424864
v_SalsaSpin_g06_c01: 0.8996721873700153
v_SalsaSpin_g06_c02: 0.9075726680166554
v_SalsaSpin_g06_c03: 0.8813824024691712
v_SalsaSpin_g06_c04: 0.872499216318829
v_SalsaSpin_g06_c05: 0.9006631916563492
v_SalsaSpin_g07_c01: 0.7320629562891554
v_SalsaSpin_g07_c02: 0.6541080772585701
v_SalsaSpin_g07_c03: 0.6174972373701166
v_SalsaSpin_g07_c04: 0.6760744843340944
v_SalsaSpin_g07_c05: 0.7106466579425614
v_SalsaSpin_g07_c06: 0.798324065952329
v_SkateBoarding_g01_c01: 0.33309659469523467
v_SkateBoarding_g01_c02: 0.2945691898057703
v_SkateBoarding_g01_c03: 0.45814454267383553
v_SkateBoarding_g01_c04: 0.4893441812891979
v_SkateBoarding_g02_c01: 0.19244261589483358
v_SkateBoarding_g02_c02: 0.29742904801969416
v_SkateBoarding_g02_c03: 0.5311642863380257
v_SkateBoarding_g02_c04: 0.8700588991923723
v_SkateBoarding_g02_c05: 0.8579792160599027
v_SkateBoarding_g02_c06: 0.8604858798498753
v_SkateBoarding_g03_c01: 0.6225804608839098
v_SkateBoarding_g03_c02: 0.5813555076310877
v_SkateBoarding_g03_c03: 0.7003634007705841
v_SkateBoarding_g03_c04: 0.7911313857475761
v_SkateBoarding_g04_c01: 0.8177847120969091
v_SkateBoarding_g04_c02: 0.7948842885962222
v_SkateBoarding_g04_c03: 0.6259764799906407
v_SkateBoarding_g04_c04: 0.7986396603810135
v_SkateBoarding_g04_c05: 0.5934797289373819
v_SkateBoarding_g05_c01: 0.8358869083749596
v_SkateBoarding_g05_c02: 0.8109465522284154
v_SkateBoarding_g05_c03: 0.8310362816846464
v_SkateBoarding_g05_c04: 0.9048468278779183
v_SkateBoarding_g06_c01: 0.6257135967316572
v_SkateBoarding_g06_c02: 0.5988882769888733
v_SkateBoarding_g06_c03: 0.7406244284065906
v_SkateBoarding_g06_c04: 0.8551100961922202
v_SkateBoarding_g07_c01: 0.600793637247989
v_SkateBoarding_g07_c02: 0.32633002582588233
v_SkateBoarding_g07_c03: 0.6458205132803414
v_SkateBoarding_g07_c04: 0.8596261906495783
v_SkateBoarding_g07_c05: 0.847010674799094
v_Skiing_g01_c01: 0.264700029452797
v_Skiing_g01_c02: 0.1924107504892163
v_Skiing_g01_c03: 0.3282006009831093
v_Skiing_g01_c04: 0.3265177590656094
v_Skiing_g01_c05: 0.07491591694997624
v_Skiing_g01_c06: 0.12741126591572538
v_Skiing_g02_c01: 0.28688382654218003
v_Skiing_g02_c02: 0.27461544604739174
v_Skiing_g02_c03: 0.17094587808242068
v_Skiing_g02_c04: 0.49836215417599306
v_Skiing_g02_c05: 0.30257472227094695
v_Skiing_g03_c01: 0.25510476337512955
v_Skiing_g03_c02: 0.2607315221684985
v_Skiing_g03_c03: 0.3762381029664539
v_Skiing_g03_c04: 0.2206333644571714
v_Skiing_g03_c05: 0.28516821860102937
v_Skiing_g03_c06: 0.26076709519838914
v_Skiing_g03_c07: 0.2362375656957738
v_Skiing_g04_c01: 0.5416144623304717
v_Skiing_g04_c02: 0.384362117794808
v_Skiing_g04_c03: 0.57325585646322
v_Skiing_g04_c04: 0.46502095804316923
v_Skiing_g04_c05: 0.5121126768062823
v_Skiing_g04_c06: 0.663564725255128
v_Skiing_g04_c07: 0.33948373718885705
v_Skiing_g05_c01: 0.49001566803781316
v_Skiing_g05_c02: 0.3551822157460265
v_Skiing_g05_c03: 0.4294554385705851
v_Skiing_g05_c04: 0.29165438091149554
v_Skiing_g06_c01: 0.09196417569182813
v_Skiing_g06_c02: 0.13381274294806644
v_Skiing_g06_c03: 0.21237568714423105
v_Skiing_g06_c04: 0.08811530529055744
v_Skiing_g06_c05: 0.11077846778789535
v_Skiing_g06_c06: 0.18516725354129449
v_Skiing_g06_c07: 0.21502435201546177
v_Skiing_g07_c01: 0.4088172562769614
v_Skiing_g07_c02: 0.36992361483862624
v_Skiing_g07_c03: 0.2218350176117383
v_Skiing_g07_c04: 0.18009498849278316
v_Skijet_g01_c01: 0.8653988180012675
v_Skijet_g01_c02: 0.8446986822673352
v_Skijet_g01_c03: 0.7777709924412193
v_Skijet_g01_c04: 0.8215426258539082
v_Skijet_g02_c01: 0.5064934900292428
v_Skijet_g02_c02: 0.4953133418021025
v_Skijet_g02_c03: 0.49768891029816587
v_Skijet_g02_c04: 0.36588211807247717
v_Skijet_g03_c01: 0.48868388433766086
v_Skijet_g03_c02: 0.546268017104012
v_Skijet_g03_c03: 0.6790687817410799
v_Skijet_g03_c04: 0.46679604875680525
v_Skijet_g04_c01: 0.5122268698905827
v_Skijet_g04_c02: 0.4029478939046385
v_Skijet_g04_c03: 0.49182938419107813
v_Skijet_g04_c04: 0.46444672423240263
v_Skijet_g05_c01: 0.5402602742688032
v_Skijet_g05_c02: 0.4154658544139238
v_Skijet_g05_c03: 0.47081257922400255
v_Skijet_g05_c04: 0.37816779578861315
v_Skijet_g06_c01: 0.5197744679899188
v_Skijet_g06_c02: 0.33083723865274806
v_Skijet_g06_c03: 0.6118676423357101
v_Skijet_g06_c04: 0.6410343861934962
v_Skijet_g07_c01: 0.6290864814800443
v_Skijet_g07_c02: 0.6819502176513197
v_Skijet_g07_c03: 0.7234462588821771
v_Skijet_g07_c04: 0.805016687445459
v_SoccerJuggling_g01_c01: 0.5018203608633485
v_SoccerJuggling_g01_c02: 0.7982636658416595
v_SoccerJuggling_g01_c03: 0.71722913425765
v_SoccerJuggling_g01_c04: 0.42573073887615465
v_SoccerJuggling_g01_c05: 0.7382736041618045
v_SoccerJuggling_g02_c01: 0.9393172874988522
v_SoccerJuggling_g02_c02: 0.873981765093049
v_SoccerJuggling_g02_c03: 0.8869364744459745
v_SoccerJuggling_g02_c04: 0.9064701798779424
v_SoccerJuggling_g02_c05: 0.9025835214124527
v_SoccerJuggling_g02_c06: 0.9266249086649623
v_SoccerJuggling_g03_c01: 0.8481471718696412
v_SoccerJuggling_g03_c02: 0.7393000739102717
v_SoccerJuggling_g03_c03: 0.09796203565201722
v_SoccerJuggling_g03_c04: 0.8877315596619155
v_SoccerJuggling_g04_c01: 0.563096758298343
v_SoccerJuggling_g04_c02: 0.7491126664390322
v_SoccerJuggling_g04_c03: 0.6080716988944914
v_SoccerJuggling_g04_c04: 0.7482071845734026
v_SoccerJuggling_g04_c05: 0.5612092875817325
v_SoccerJuggling_g04_c06: 0.7350077737064566
v_SoccerJuggling_g05_c01: 0.8873283302818891
v_SoccerJuggling_g05_c02: 0.893975750397658
v_SoccerJuggling_g05_c03: 0.9243142347258981
v_SoccerJuggling_g05_c04: 0.7000204055511858
v_SoccerJuggling_g05_c05: 0.8349298356042709
v_SoccerJuggling_g05_c06: 0.5810869732813444
v_SoccerJuggling_g06_c01: 0.8920464639959391
v_SoccerJuggling_g06_c02: 0.7839177910645958
v_SoccerJuggling_g06_c03: 0.778165988944238
v_SoccerJuggling_g06_c04: 0.9168153040518519
v_SoccerJuggling_g06_c05: 0.7072258536645677
v_SoccerJuggling_g07_c01: 0.9150107936875429
v_SoccerJuggling_g07_c02: 0.7828166213294026
v_SoccerJuggling_g07_c03: 0.6694852587243076
v_SoccerJuggling_g07_c04: 0.8775147242413368
v_SoccerJuggling_g07_c05: 0.8691805283015128
v_SoccerJuggling_g07_c06: 0.8063678353501018
v_SoccerJuggling_g07_c07: 0.7724031483230647
v_Surfing_g01_c01: 0.5406569608312566
v_Surfing_g01_c02: 0.54580176671152
v_Surfing_g01_c03: 0.7738869360473473
v_Surfing_g01_c04: 0.6813919488631655
v_Surfing_g01_c05: 0.6908124732144643
v_Surfing_g01_c06: 0.5916106819931883
v_Surfing_g01_c07: 0.6211312527593691
v_Surfing_g02_c01: 0.4528431236103643
v_Surfing_g02_c02: 0.787300225609215
v_Surfing_g02_c03: 0.5622971051197965
v_Surfing_g02_c04: 0.6431335050438065
v_Surfing_g02_c05: 0.7484713932790328
v_Surfing_g02_c06: 0.46977413984132
v_Surfing_g03_c01: 0.6877148112107534
v_Surfing_g03_c02: 0.7251627871592063
v_Surfing_g03_c03: 0.681362026167335
v_Surfing_g03_c04: 0.6717920073133428
v_Surfing_g04_c01: 0.6190313378174324
v_Surfing_g04_c02: 0.5576515705615748
v_Surfing_g04_c03: 0.5408784735773224
v_Surfing_g04_c04: 0.5025851594109554
v_Surfing_g05_c01: 0.5337256945495028
v_Surfing_g05_c02: 0.5459320810914505
v_Surfing_g05_c03: 0.5827612143766601
v_Surfing_g05_c04: 0.45431539698620327
v_Surfing_g06_c01: 0.6952124876261223
v_Surfing_g06_c02: 0.3419132037379313
v_Surfing_g06_c03: 0.6965523469552863
v_Surfing_g06_c04: 0.34814585468848236
v_Surfing_g07_c01: 0.571775058779167
v_Surfing_g07_c02: 0.2890232282516081
v_Surfing_g07_c03: 0.17577103272196837
v_Surfing_g07_c04: 0.11080376480822451
v_TennisSwing_g01_c01: 0.7054975613264105
v_TennisSwing_g01_c02: 0.7881694809311739
v_TennisSwing_g01_c03: 0.7052563646120689
v_TennisSwing_g01_c04: 0.6184897206967435
v_TennisSwing_g01_c05: 0.6709678872266522
v_TennisSwing_g01_c06: 0.6499807581549248
v_TennisSwing_g01_c07: 0.7278780982142052
v_TennisSwing_g02_c01: 0.18958616007694218
v_TennisSwing_g02_c02: 0.24121064443716023
v_TennisSwing_g02_c03: 0.3118389370629302
v_TennisSwing_g02_c04: 0.34353158024714503
v_TennisSwing_g02_c05: 0.13733848633819434
v_TennisSwing_g02_c06: 0.24650867849231872
v_TennisSwing_g02_c07: 0.3745200066605321
v_TennisSwing_g03_c01: 0.49110510510035965
v_TennisSwing_g03_c02: 0.620358467405822
v_TennisSwing_g03_c03: 0.5039281259068957
v_TennisSwing_g03_c04: 0.6396055906789115
v_TennisSwing_g03_c05: 0.2826942185183725
v_TennisSwing_g03_c06: 0.33148932790027175
v_TennisSwing_g03_c07: 0.5446056638156733
v_TennisSwing_g04_c01: 0.3742536672634742
v_TennisSwing_g04_c02: 0.6404361061995587
v_TennisSwing_g04_c03: 0.6654003286512307
v_TennisSwing_g04_c04: 0.6984136773517093
v_TennisSwing_g04_c05: 0.5175321817641816
v_TennisSwing_g04_c06: 0.7261659513005725
v_TennisSwing_g04_c07: 0.6088165730016044
v_TennisSwing_g05_c01: 0.5919643508514127
v_TennisSwing_g05_c02: 0.6485417402127496
v_TennisSwing_g05_c03: 0.056753281109195086
v_TennisSwing_g05_c04: 0.2858752974552772
v_TennisSwing_g05_c05: 0.5114029241503886
v_TennisSwing_g05_c06: 0.6526773579662404
v_TennisSwing_g05_c07: 0.13358571597018454
v_TennisSwing_g06_c01: 0.8247538661362341
v_TennisSwing_g06_c02: 0.7570208623783401
v_TennisSwing_g06_c03: 0.621044099169012
v_TennisSwing_g06_c04: 0.5106499219091347
v_TennisSwing_g06_c05: 0.781491600746449
v_TennisSwing_g06_c06: 0.7267012233623973
v_TennisSwing_g06_c07: 0.8120653592759481
v_TennisSwing_g07_c01: 0.22733694950693462
v_TennisSwing_g07_c02: 0.19684577973202977
v_TennisSwing_g07_c03: 0.3564201386889181
v_TennisSwing_g07_c04: 0.10795782909372065
v_TennisSwing_g07_c05: 0.16530517472529027
v_TennisSwing_g07_c06: 0.3515253235364071
v_TennisSwing_g07_c07: 0.10841715971582744
v_TrampolineJumping_g01_c01: 0.53320280261687
v_TrampolineJumping_g01_c02: 0.3656055474129971
v_TrampolineJumping_g01_c03: 0.5284116404072847
v_TrampolineJumping_g01_c04: 0.47115096481866203
v_TrampolineJumping_g02_c01: 0.6861786673252936
v_TrampolineJumping_g02_c02: 0.755948683799943
v_TrampolineJumping_g02_c03: 0.7310313639172819
v_TrampolineJumping_g02_c04: 0.7900471362227108
v_TrampolineJumping_g02_c05: 0.7114243657269981
v_TrampolineJumping_g02_c06: 0.730819971387973
v_TrampolineJumping_g03_c01: 0.501371761871269
v_TrampolineJumping_g03_c02: 0.4603889364225324
v_TrampolineJumping_g03_c03: 0.5153182089270558
v_TrampolineJumping_g03_c04: 0.5394399229844566
v_TrampolineJumping_g04_c01: 0.4192245209997054
v_TrampolineJumping_g04_c02: 0.42953506074263714
v_TrampolineJumping_g04_c03: 0.5520351015438791
v_TrampolineJumping_g04_c04: 0.7386886904423591
v_TrampolineJumping_g04_c05: 0.502415392169496
v_TrampolineJumping_g05_c01: 0.16098219537525438
v_TrampolineJumping_g05_c02: 0.12893350803642534
v_TrampolineJumping_g05_c03: 0.23288174052140675
v_TrampolineJumping_g05_c04: 0.20903743532835506
v_TrampolineJumping_g06_c01: 0.586794775997987
v_TrampolineJumping_g06_c02: 0.6906340332643595
v_TrampolineJumping_g06_c04: 0.7478112162498292
v_TrampolineJumping_g07_c01: 0.8057348559086677
v_TrampolineJumping_g07_c02: 0.8263405210745987
v_TrampolineJumping_g07_c03: 0.8031405262590852
v_TrampolineJumping_g07_c04: 0.7663420490862336
v_TrampolineJumping_g07_c05: 0.8254062056948896
v_VolleyballSpiking_g01_c01: 0.27377589675597847
v_VolleyballSpiking_g01_c02: 0.6631017562467605
v_VolleyballSpiking_g01_c03: 0.6374382965732366
v_VolleyballSpiking_g01_c04: 0.6516944244503975
v_VolleyballSpiking_g02_c01: 0.48204661440104246
v_VolleyballSpiking_g02_c04: 0.38774261390790343
v_VolleyballSpiking_g03_c01: 0.4547768326010555
v_VolleyballSpiking_g03_c02: 0.5305870403535664
v_VolleyballSpiking_g03_c03: 0.4192616115324199
v_VolleyballSpiking_g03_c04: 0.6701738750562072
v_VolleyballSpiking_g04_c01: 0.3797146517317742
v_VolleyballSpiking_g04_c02: 0.43389481236226857
v_VolleyballSpiking_g04_c03: 0.4566342639736831
v_VolleyballSpiking_g04_c04: 0.4968031260650605
v_VolleyballSpiking_g04_c05: 0.38044486194849014
v_VolleyballSpiking_g04_c06: 0.279019484994933
v_VolleyballSpiking_g04_c07: 0.3530628988519311
v_VolleyballSpiking_g05_c01: 0.4164590076543391
v_VolleyballSpiking_g05_c02: 0.3678927111905068
v_VolleyballSpiking_g05_c03: 0.47322258027270436
v_VolleyballSpiking_g05_c04: 0.39218970760703087
v_VolleyballSpiking_g05_c05: 0.5141867136117071
v_VolleyballSpiking_g06_c01: 0.4421240754891187
v_VolleyballSpiking_g06_c02: 0.32972606737166643
v_VolleyballSpiking_g06_c03: 0.536533304490149
v_VolleyballSpiking_g06_c04: 0.3723095483146608
v_VolleyballSpiking_g07_c01: 0.5531694570090622
v_VolleyballSpiking_g07_c02: 0.5720969794783741
v_VolleyballSpiking_g07_c03: 0.6413127509877086
v_VolleyballSpiking_g07_c04: 0.6358823848422617
v_VolleyballSpiking_g07_c05: 0.5310179139487445
v_VolleyballSpiking_g07_c06: 0.6272992638405412
v_VolleyballSpiking_g07_c07: 0.5747693518642336
v_WalkingWithDog_g01_c01: 0.8075618781695084
v_WalkingWithDog_g01_c02: 0.5164357426656352
v_WalkingWithDog_g01_c03: 0.5408259560899751
v_WalkingWithDog_g01_c04: 0.7997830154454277
v_WalkingWithDog_g02_c01: 0.40417893911580904
v_WalkingWithDog_g02_c02: 0.47193704201708897
v_WalkingWithDog_g02_c03: 0.6788638742254989
v_WalkingWithDog_g02_c04: 0.5837520300956385
v_WalkingWithDog_g02_c05: 0.46575421519446536
v_WalkingWithDog_g02_c06: 0.5389326070981042
v_WalkingWithDog_g03_c01: 0.24607812048270716
v_WalkingWithDog_g03_c02: 0.13603497953954502
v_WalkingWithDog_g03_c03: 0.7558692116836028
v_WalkingWithDog_g03_c04: 0.3281652557743655
v_WalkingWithDog_g03_c05: 0.5629979689219908
v_WalkingWithDog_g04_c01: 0.6481797055421339
v_WalkingWithDog_g04_c02: 0.5461360531007813
v_WalkingWithDog_g04_c03: 0.5104981104923354
v_WalkingWithDog_g04_c04: 0.21894968539345427
v_WalkingWithDog_g04_c05: 0.40404526475686
v_WalkingWithDog_g05_c01: 0.5714439896946715
v_WalkingWithDog_g05_c02: 0.588572925709741
v_WalkingWithDog_g05_c03: 0.8409143575081544
v_WalkingWithDog_g05_c04: 0.8611082300158159
v_WalkingWithDog_g05_c05: 0.8541776375459449
v_WalkingWithDog_g06_c01: 0.20367891738351318
v_WalkingWithDog_g06_c02: 0.8127152240740543
v_WalkingWithDog_g06_c03: 0.7821783200743084
v_WalkingWithDog_g06_c04: 0.5414080865120923
v_WalkingWithDog_g06_c05: 0.38002766281351796
v_WalkingWithDog_g07_c01: 0.076293553411233
v_WalkingWithDog_g07_c02: 0.18356051350929192
v_WalkingWithDog_g07_c03: 0.20171960242078057
v_WalkingWithDog_g07_c04: 0.11205132798568229
v_WalkingWithDog_g07_c05: 0.36191887067616335
v_WalkingWithDog_g07_c06: 0.2232659306282585
Finished: cm_16, ins, most_first, ucf101, r2p1d, blur_ig, #Step=128
Average: 0.6229320671386981
