Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_g_full.pt
P29_03_35461-rinse-bowl: 0.17695083587295812
P29_03_35497-scour-knife: 0.00024068297011581308
P29_03_35528-pick-up-plate: 0.15746023677638732
P29_03_35562-scour-spatula: 0.5843786217519664
P29_03_35564-scour-spatula: 0.42853443764761323
P29_03_35632-pick-up-bowl: 0.041547647694642365
P29_04_35774-open-fridge: 0.26110510629223427
P30_03_36639-clean-knife: 0.6988250255089952
P30_04_36678-take-fork: 0.021173255358007737
P30_05_36874-put-onion: 0.31091106121311896
P30_05_36904-chop-onion: 0.6601295068103354
P30_05_36922-chop-onion: 0.7482592032465618
P30_05_37020-open-cupboard: 0.7836777365300804
P30_05_37240-open-cupboard: 0.7446121131069958
P30_05_37272-wash-spoon: 0.21168902311910642
P30_05_37511-take-plate: 0.35120378140709363
P30_05_37535-empty-bottle: 0.42272226240311284
P30_06_37605-dry-fork: 0.0023761621487210505
P30_06_37668-rinse-plate: 0.9184606532508042
P30_06_37674-rinse-bowl: 0.4436301936102609
P30_10_38341-take-spoon: 0.8445422130280349
P30_10_38504-rinse-fork: 0.0011810377522962767
P30_10_38535-take-spoon: 0.858177859812713
P30_10_38579-rinse-sponge: 0.0009521505999146029
P30_11_38596-rinse-plate: 0.9041310966422316
P30_11_38661-wash-spoon: 0.8121907187269244
P30_11_38673-rise-sponge: 0.002375435251451563
P31_01_38722-take-glass: 0.11963292115251534
P31_08_38926-open-fridge: 0.04082459126220783
P31_08_38943-open-fridge: 0.35943150551611325
Average: 0.40149578166455857
Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_ig_full.pt
P01_01_11-close-fridge: 0.34750959750817856
P01_01_227-take-glass: 0.5055043838510755
P01_01_246-put-down-spatula: 0.2632535053198808
P01_01_254-put-down-spoon: 0.9326563084141526
P01_01_255-open-cupboard: 0.9442047229968011
P01_01_305-take-spatula: 0.5633529766710126
P01_01_324-wash-pan: 0.6440080238098744
P01_01_49-take-spatula: 0.014630579251388554
P01_01_76-take-onion: 0.906847129779635
P01_02_338-rinse-sponge: 0.0018300184656254714
P01_02_387-rinse-spoon: 0.33483428223917144
P01_02_417-rinse-fork: 0.02989632941171294
P01_02_421-rinse-plate: 0.9769422685203608
P01_03_489-move-bottle: 0.004395689631564892
P01_03_493-open-cupboard: 0.889231072505936
P01_05_562-take-plate: 0.9468558494409081
P01_05_628-peel-potato: 0.9686310254764976
P01_05_629-put-down-potato: 0.2843921934982063
P01_05_743-open-drawer: 0.49245791662542615
P01_06_830-wash-fork: 0.006102876300133175
